time,throttle,thrust
0.01,10.440440290966402,0.5422006719896652
0.02,10.455226123857223,0.5429685408061045
0.03,10.469751774034375,0.5437228976213005
0.04,10.48703590771004,0.54462051004305
0.05,10.50113100308548,0.545352506967637
0.060000000000000005,10.51502955990515,0.5460742971064909
0.07,10.448322065409302,0.5426099941332062
0.08,10.461879151788196,0.5433140507764129
0.09,10.475294973451264,0.5440107711558497
0.09999999999999999,10.189159906195904,0.5291509930792584
0.10999999999999999,10.202253418668095,0.5298309750592587
0.11999999999999998,10.215253174458118,0.5305060879978529
0.12999999999999998,10.22817469721115,0.5311771380804712
0.13999999999999999,9.93588691177138,0.5159978324896008
0.15,9.94866559074208,0.5166614643031986
0.16,9.961408611910235,0.5173232443094049
0.17,9.650012242854832,0.5011515776122571
0.18000000000000002,9.662561340175994,0.5018032866217216
0.19000000000000003,9.675123115052894,0.502455654011393
0.20000000000000004,9.40662138573036,0.4885116234904743
0.21000000000000005,9.418937638584952,0.4891512402487763
0.22000000000000006,9.431338317511191,0.4897952414843135
0.23000000000000007,9.443875406771093,0.4904463268822536
0.24000000000000007,9.145478829025976,0.4749497749683646
0.25000000000000006,9.15781400160864,0.4755903742799871
0.26000000000000006,9.17248559734959,0.47635231044821436
0.2700000000000001,8.982649906737551,0.4664936228690584
0.2800000000000001,8.997719500721708,0.4672762281766038
0.2900000000000001,9.013007343899481,0.46807016776279475
0.3000000000000001,8.84874295007477,0.4595394676932971
0.3100000000000001,8.863674846062871,0.4603149219666033
0.3200000000000001,8.878697124912163,0.46109507006954775
0.3300000000000001,8.893780259380858,0.4618783785715573
0.34000000000000014,8.759730958398277,0.45491683106523345
0.35000000000000014,8.774245516437142,0.45567061183529495
0.36000000000000015,8.788784908249061,0.4564256822912377
0.37000000000000016,8.675128411340982,0.4505231889784918
0.38000000000000017,8.68913670929604,0.4512506782752062
0.3900000000000002,8.703036215649302,0.45197251772594127
0.4000000000000002,8.590187268462442,0.4461119626829721
0.4100000000000002,8.601889531809718,0.44671969328377664
0.4200000000000002,8.613583197732904,0.44732697739679056
0.4300000000000002,8.62528253565541,0.4479345560722709
0.4400000000000002,8.492418593384066,0.4410345674918036
0.45000000000000023,8.503587636002962,0.441614606479114
0.46000000000000024,8.514797310575029,0.4421967555950875
0.47000000000000025,8.421158535056673,0.43733383740434106
0.48000000000000026,8.431993038385302,0.43789650284964227
0.49000000000000027,8.44287651072104,0.43846171138966183
0.5000000000000002,8.309100377157296,0.43151435021589973
0.5100000000000002,8.319653473805413,0.43206240144120406
0.5200000000000002,8.330258739828137,0.4326131619650802
0.5300000000000002,8.340913961833378,0.43316651684001195
0.5400000000000003,8.23786767367392,0.4278150407404415
0.5500000000000003,8.248228151995939,0.42835308876828126
0.5600000000000003,8.258640017361836,0.42889380546611444
0.5700000000000003,8.227647377633575,0.42728427276260034
0.5800000000000003,8.237770571827612,0.4278099979754956
0.5900000000000003,8.247945962085874,0.42833843387302767
0.6000000000000003,8.243859817095773,0.42812622916731263
0.6100000000000003,8.25379964005155,0.42864243140935254
0.6200000000000003,8.263790754465653,0.4291612973573662
0.6300000000000003,8.273831176594875,0.42968272399013324
0.6400000000000003,8.331883589447179,0.43269754485802087
0.6500000000000004,8.341707319811405,0.4332077180936782
0.6600000000000004,8.351578887445916,0.43372037564985944
0.6700000000000004,8.43600721537755,0.43810497006003046
0.6800000000000004,8.445804341936237,0.43861376168716937
0.6900000000000004,8.455645674361554,0.4391248490460902
0.7000000000000004,8.60311635982883,0.44678340582442055
0.7100000000000004,8.612968502548533,0.44729505459154995
0.7200000000000004,8.622860325390054,0.4478087640561322
0.7300000000000004,8.632790597939161,0.4483244703193848
0.7400000000000004,8.825411957246349,0.45832782530684507
0.7500000000000004,8.835420238534239,0.4588475827776532
0.7600000000000005,8.845462387768322,0.4593690991037081
0.7700000000000005,8.995180989828368,0.46714439635018046
0.7800000000000005,9.005322622361822,0.46767107911656425
0.7900000000000005,9.015493716186947,0.4681992918885509
0.8000000000000005,9.24808030667792,0.48027815083946185
0.8100000000000005,9.25843782676401,0.48081604523800403
0.8200000000000005,9.268820315111595,0.4813552363067807
0.8300000000000005,9.27922762744199,0.4818957165530045
0.8400000000000005,9.523380852269154,0.4945752625185395
0.8500000000000005,9.534026634927617,0.4951281271823285
0.8600000000000005,9.544692575389677,0.4956820386960924
0.8700000000000006,9.613184390892677,0.49923900634846724
0.8800000000000006,9.623998220450732,0.49980059814821465
0.8900000000000006,9.634829427300838,0.5003630923983535
0.9000000000000006,9.796326737941836,0.5087500902560815
0.9100000000000006,9.807367689229707,0.5093234771095909
0.9200000000000006,9.818423579931892,0.5098976398078208
0.9300000000000006,9.829494926672618,0.5104726051804829
0.9400000000000006,9.965218788529981,0.517521117221471
0.9500000000000006,9.976470709383772,0.5181054603026128
0.9600000000000006,9.987736595821508,0.5186905286547957
0.9700000000000006,9.958887387464582,0.5171923102155763
0.9800000000000006,9.970192369670219,0.5177794089181119
0.9900000000000007,9.981511583352216,0.5183672467002104
1.0000000000000007,9.986534402287576,0.5186280954504677
1.0100000000000007,9.997911739986716,0.5192189517720411
1.0200000000000007,10.00930353165408,0.5198105587277895
1.0300000000000007,10.020710135403872,0.5204029349155647
1.0400000000000007,9.939638746891696,0.5161926755677408
1.0500000000000007,9.951050806575946,0.5167853350971422
1.0600000000000007,9.962477938886838,0.5173787773893453
1.0700000000000007,9.811231254108563,0.5095241226202408
1.0800000000000007,9.822601885968886,0.5101146306892299
1.0900000000000007,9.833988014436668,0.5107059435395064
1.1000000000000008,9.744795995027198,0.5060739575779781
1.1100000000000008,9.756146591415963,0.5066634251500303
1.1200000000000008,9.76751286554462,0.5072537069100734
1.1300000000000008,9.778894115103162,0.5078447663852244
1.1400000000000008,9.681476755054591,0.5027856159461862
1.1500000000000008,9.692802088538565,0.5033737715463701
1.1600000000000008,9.704142400871854,0.5039627050392422
1.1700000000000008,9.584675359217968,0.49775845421646797
1.1800000000000008,9.595929680214901,0.4983429219436197
1.1900000000000008,9.607198864069423,0.49892816153969144
1.2000000000000008,9.523882626743836,0.49460132104191373
1.2100000000000009,9.535075412798985,0.49518259309092777
1.2200000000000009,9.546282644695852,0.495764615352085
1.2300000000000009,9.557501641670264,0.4963472486059564
1.2400000000000009,9.435011367318907,0.48998599302529194
1.2500000000000009,9.44610166338094,0.4905619424881323
1.260000000000001,9.457205232650645,0.49113858126501675
1.270000000000001,9.359028052955987,0.4860399713097878
1.280000000000001,9.370015897921087,0.4866106002064399
1.290000000000001,9.381016064297494,0.4871818689877428
1.300000000000001,9.32740938989188,0.484397927499087
1.310000000000001,9.338313069913648,0.4849641854796128
1.320000000000001,9.34922765638619,0.4855310098620119
1.330000000000001,9.360146523276363,0.48609805653822724
1.340000000000001,9.307066888343805,0.48334148565353946
1.350000000000001,9.317884370703453,0.4839032671532826
1.360000000000001,9.328704280074914,0.48446517469439937
1.370000000000001,9.261973433674227,0.48099965899271024
1.380000000000001,9.272653602072786,0.4815543094022023
1.390000000000001,9.2833368534173,0.48210911991752525
1.400000000000001,9.23522670038352,0.4796106278446371
1.410000000000001,9.24577296625278,0.4801583243288785
1.420000000000001,9.256322317748452,0.4807061810581544
1.430000000000001,9.266851536333707,0.48125299223022644
1.440000000000001,9.194900151857086,0.477516359681543
1.450000000000001,9.205274640565682,0.47805513530714727
1.460000000000001,9.215649107111828,0.4785939097817949
1.470000000000001,9.159025308475996,0.4756532807646911
1.480000000000001,9.169259875334282,0.4761847898652112
1.490000000000001,9.179491785614735,0.47671616100236525
1.500000000000001,9.134902867932167,0.47440053632974505
1.5100000000000011,9.14500543489526,0.47492519031401703
1.5200000000000011,9.15510073864569,0.4754494670997536
1.5300000000000011,9.165035749908874,0.4759654194574128
1.5400000000000011,9.125529066556561,0.4739137291393099
1.5500000000000012,9.135494124542893,0.4744312419056326
1.5600000000000012,9.14529622014514,0.4749402915888192
1.5700000000000012,9.10251409746861,0.47271849873163196
1.5800000000000012,9.112343286547034,0.47322895545327487
1.5900000000000012,9.122003331413142,0.4737306280525029
1.6000000000000012,9.08876929544086,0.47200469350042357
1.6100000000000012,9.098467384378582,0.47250834183253443
1.6200000000000012,9.107980937209984,0.47300240669899973
1.6300000000000012,9.117347775800466,0.4734888522929248
1.6400000000000012,9.07517498833681,0.47129870388297157
1.6500000000000012,9.084705520281767,0.471793650521328
1.6600000000000013,9.093944194586122,0.47227344019269357
1.6700000000000013,9.063237818822275,0.4706787739612387
1.6800000000000013,9.07263370380763,0.4711667280140391
1.6900000000000013,9.081739806807798,0.47163963289432176
1.7000000000000013,9.053756762096258,0.4701863967065681
1.7100000000000013,9.063015536314252,0.4706672302215244
1.7200000000000013,9.071993552500437,0.4711334832025884
1.7300000000000013,9.080959864616142,0.4715991283592022
1.7400000000000013,9.054595749276329,0.47022996760972424
1.7500000000000013,9.063461963607905,0.4706904144141319
1.7600000000000013,9.072313164493885,0.4711500815291717
1.7700000000000014,9.030558061094961,0.46898162459718934
1.7800000000000014,9.039344084117833,0.4694379068472051
1.7900000000000014,9.04802597425741,0.4698887811912586
1.8000000000000014,9.00711979463582,0.46776441119715534
1.8100000000000014,9.015770876297017,0.46821368557250875
1.8200000000000014,9.024289493769295,0.46865608071956866
1.8300000000000014,9.032808308127311,0.4690984860914444
1.8400000000000014,8.98264624367984,0.46649343263643434
1.8500000000000014,8.991096874047491,0.4669322970268606
1.8600000000000014,8.999418870409732,0.467364481100918
1.8700000000000014,8.971437440025756,0.4659113287496181
1.8800000000000014,8.979740175938243,0.46634251257574455
1.8900000000000015,8.98791593551105,0.4667671021726255
1.9000000000000015,8.960040297346955,0.4653194439011836
1.9100000000000015,8.968195575376749,0.4657429698354148
1.9200000000000015,8.9762277457668,0.46616010245258893
1.9300000000000015,8.984259199630392,0.46657719785858076
1.9400000000000015,8.96277355093051,0.4654613892491211
1.9500000000000015,8.970678510461854,0.4658719154578342
1.9600000000000015,8.978577568224354,0.4662821351715199
1.9700000000000015,8.964797046974503,0.4655664749432341
1.9800000000000015,8.972582853789465,0.46597081322489703
1.9900000000000015,8.980357586480558,0.46637457639696345
2.0000000000000013,8.96675140017665,0.46566796986011283
2.010000000000001,8.974420514718938,0.4660662479923093
2.020000000000001,8.98207411042801,0.4664637201889739
2.0300000000000007,8.989733072919963,0.4668614710973789
2.0400000000000005,8.976462615913368,0.46617229990286413
2.0500000000000003,8.9839891666272,0.466563174304812
2.06,8.99150062575718,0.4669532649594582
2.07,8.98469787810733,0.46659997963390387
2.0799999999999996,8.992114698776053,0.46698515545393976
2.0899999999999994,8.999513997999083,0.46736942133729054
2.099999999999999,8.986402077357267,0.46668848337060165
2.109999999999999,8.993703940868448,0.4670676891504541
2.1199999999999988,9.000987188666791,0.46744592816533026
2.1299999999999986,9.008274057476058,0.4678243552292256
2.1399999999999983,8.996004680174197,0.4671871728468198
2.149999999999998,9.003175150957908,0.46755955504230773
2.159999999999998,9.01034621677727,0.4679319681396274
2.1699999999999977,8.979127756979793,0.46631070798115304
2.1799999999999975,8.98611236089985,0.4666734376011207
2.1899999999999973,8.993090565334704,0.4670358348782865
2.199999999999997,8.960890130654835,0.4653635780734762
2.209999999999997,8.96769995077198,0.4657172306916363
2.2199999999999966,8.974488216348629,0.46606976392344723
2.2299999999999964,8.981279948667044,0.4664224771926572
2.239999999999996,8.94105461982359,0.46433346564505057
2.249999999999996,8.947713308698823,0.46467926960370604
2.259999999999996,8.954271117685849,0.4650198345933475
2.2699999999999956,8.928603680294325,0.46368685423868
2.2799999999999954,8.935128346680466,0.4640256980422441
2.289999999999995,8.941507846494664,0.4643570029479585
2.299999999999995,8.920183702671855,0.4632495817293021
2.3099999999999947,8.92653533021541,0.46357943915162975
2.3199999999999945,8.932742378785054,0.46390178819168365
2.3299999999999943,8.938946042695447,0.4642239614571084
2.339999999999994,8.922648379090077,0.46337757912912
2.349999999999994,8.92870597654159,0.46369216676310077
2.3599999999999937,8.934745909981004,0.4640058370565324
2.3699999999999934,8.928047118398942,0.4636579504544266
2.3799999999999932,8.934022579938825,0.46396827254545725
2.389999999999993,8.939914709112688,0.4642742669583828
2.399999999999993,8.93426095489381,0.46398065201003696
2.4099999999999926,8.940100810572375,0.4642839317171179
