time,out1_obs,out2_obs,out3_obs
0.5400000000000003,0.39456049502589297,0.38694366538374597,0.022950668104493914
0.5500000000000003,0.3900220945138263,0.3823843017884536,0.018139814956694925
0.5600000000000003,0.3855222465657485,0.3778780862509726,0.013281265903666233
0.5700000000000003,0.38078744669805675,0.373111116831156,0.008415362877086628
0.5800000000000003,0.3761079629972309,0.36841461314453194,0.00350692697784487
0.5900000000000003,0.37148563647067095,0.3637903809649897,-0.001440675760547028
0.6000000000000003,0.36656132220631876,0.3588272435227144,-0.006420597368210989
0.6100000000000003,0.3617122153363715,0.35395530647961565,-0.011434068197261085
0.6200000000000003,0.3569392916695391,0.3491754581234163,-0.016478536490103085
0.6300000000000003,0.35201651774264286,0.34422926479016214,-0.02156943736036847
0.6400000000000003,0.34718082647170595,0.33938656632455566,-0.026686139153325857
0.6500000000000004,0.34243292054872304,0.33464806423382787,-0.03182685488274317
0.6600000000000004,0.33777374767301666,0.33001484529496755,-0.036990076890624925
0.6700000000000004,0.33288139537784284,0.3251175990742,-0.042218221134152835
0.6800000000000004,0.32809081855909383,0.3203392565819942,-0.047463712227361246
0.6900000000000004,0.3234024092839357,0.31568034009605217,-0.052725560581984146
0.7000000000000004,0.3183960688426276,0.3106606273292268,-0.05808426922754727
0.7100000000000004,0.31350686402520395,0.3057758573134569,-0.06345382939493693
0.7200000000000004,0.308734480296,0.30102571925442967,-0.06883409180607408
0.7300000000000004,0.30372876129250326,0.29601155190052136,-0.07430650073103195
0.7400000000000004,0.2988510038885651,0.2911434877005862,-0.0797858510920629
0.7500000000000004,0.29410076870719265,0.28642115299433857,-0.08527268717853957
0.7600000000000005,0.28947823746225776,0.28184508213614934,-0.09076778347445894
0.7700000000000005,0.2846092567355877,0.27698840373095257,-0.09636212473804097
0.7800000000000005,0.27987834890947066,0.272288348623278,-0.10196138279138506
0.7900000000000005,0.2752854786661488,0.26774527812584087,-0.10756658480369291
0.8000000000000005,0.2704421707233693,0.26291741265796376,-0.11327073810379969
0.8100000000000005,0.2657462621512261,0.2582555710930387,-0.11897864319793997
0.8200000000000005,0.26119770280520865,0.2537601713733199,-0.1246918696199661
0.8300000000000005,0.2563935518240197,0.2489748906661174,-0.13050066665227253
0.8400000000000005,0.2517450209724404,0.244363650909991,-0.13631368653389922
0.8500000000000005,0.24725238880343375,0.23992734055475917,-0.14213283936029442
0.8600000000000005,0.24291716379598502,0.23566865785357938,-0.14796002717265555
0.8700000000000006,0.23830432707530494,0.23109328325175887,-0.15387655332522043
0.8800000000000006,0.2338558280645859,0.2267009906583686,-0.15980046103758527
0.8900000000000006,0.2295734873563189,0.2224948906936178,-0.1657336606637851
0.9000000000000006,0.22490355397412443,0.2178515532227795,-0.1717570924248128
0.9100000000000006,0.22040615762747967,0.2133980985747248,-0.17778960044531733
0.9200000000000006,0.21608275558848203,0.2091369352712724,-0.1838332368812971
0.9300000000000006,0.21148097934267987,0.2045561743090811,-0.18991923289202287
0.9400000000000006,0.2070580899865689,0.2001707398464018,-0.196018493694549
0.9500000000000006,0.2028164780613946,0.19598403192256125,-0.20213281246038775
0.9600000000000006,0.19876086317674455,0.1920026742344055,-0.20826372657121262
0.9700000000000006,0.19439312267011044,0.18766105306359568,-0.21441829438416216
0.9800000000000006,0.19021370356572811,0.1835237920400614,-0.22059201563361788
0.9900000000000007,0.18622855963255178,0.17959861905449614,-0.2267862471986765
1.0000000000000007,0.1819251423126365,0.17531232303173205,-0.23298753404023567
1.0100000000000007,0.1778168801178801,0.17123552984397578,-0.23921230420887793
1.0200000000000007,0.17391133288905403,0.16737743180336717,-0.24546156123687704
1.0300000000000007,0.16967990965021199,0.1631559814601776,-0.2517016278739989
1.0400000000000007,0.1656505731590151,0.15914904215130407,-0.2579694208038203
1.0500000000000007,0.1618330567381233,0.15536781860955387,-0.26426553548251497
1.0600000000000007,0.15824293578096402,0.15183077643876774,-0.27059022367139945
1.0700000000000007,0.15426977402271724,0.14786947813408854,-0.27689098087422354
1.0800000000000007,0.15051672731371898,0.14413944266270162,-0.2832235043992111
1.0900000000000007,0.147002427594407,0.14066151253632542,-0.28958789227085774
1.1000000000000008,0.1429637141792568,0.1366192334489683,-0.2958946820858696
1.1100000000000008,0.13914584312657427,0.13280486965777646,-0.30223771455019194
1.1200000000000008,0.13556592225260566,0.12923612647212576,-0.30861667743104865
1.1300000000000008,0.13161998144849058,0.1252821098171427,-0.3149449519444208
1.1400000000000008,0.12790490277469335,0.12156321882664589,-0.32131241702191277
1.1500000000000008,0.12444271698330417,0.11810135358518414,-0.32771833266655653
1.1600000000000008,0.12127056996064917,0.11493387772662295,-0.3341617705828923
1.1700000000000008,0.11762974183981187,0.11128089411824968,-0.34054550492812974
1.1800000000000008,0.11425509455756888,0.10789377453269924,-0.34696997805208846
1.1900000000000008,0.11119272406152894,0.1048163387358907,-0.3534341674742071
1.2000000000000008,0.10763550918986432,0.10123889254033339,-0.3598329758243305
1.2100000000000009,0.10436046873252082,0.09793795743046688,-0.36627464433469353
1.2200000000000009,0.10142633829769283,0.0949661350555014,-0.37275792164076604
1.2300000000000009,0.0979619062279136,0.0914730514728731,-0.3791725215458861
1.2400000000000009,0.09479934219761889,0.0882695022304207,-0.38563176277515954
1.2500000000000009,0.09201610906045521,0.08542037476188688,-0.3921342171318746
1.260000000000001,0.08981662536727648,0.08307968861345164,-0.39867840844488633
1.270000000000001,0.08672136915048734,0.07993011722865569,-0.4051499592581154
1.280000000000001,0.0840340458022303,0.0771494995417043,-0.41166626234088255
1.290000000000001,0.08203723231937883,0.07492183170497513,-0.4182257846969859
1.300000000000001,0.07881049127629312,0.07164449823632056,-0.4246830067518879
1.310000000000001,0.07595005647986577,0.06869748107355728,-0.4311878032961816
1.320000000000001,0.07362703959984075,0.06619613867148741,-0.4377384634042019
1.330000000000001,0.07047157402395604,0.0629575023773263,-0.4442031033279504
1.340000000000001,0.06770890823879593,0.06005668082644929,-0.45071689986466784
1.350000000000001,0.06557036222476216,0.057621440455443734,-0.45727801122362005
1.360000000000001,0.06748149692550372,0.05634414551973989,-0.46388459505400165
1.370000000000001,0.06473814261809366,0.05343660605578208,-0.47040527149346845
1.380000000000001,0.0626401017080939,0.050984819512063365,-0.4769745718915721
1.390000000000001,0.06460173332372611,0.04957840029507237,-0.4835906094762539
1.400000000000001,0.06190439509924882,0.04669273453808598,-0.4901229346342714
1.410000000000001,0.05990524906750993,0.044267893611396214,-0.4967048946478698
1.420000000000001,0.061963034627104736,0.04296740407768018,-0.5033345151276889
1.430000000000001,0.05933494137466667,0.04012606409058295,-0.5098816758126543
1.440000000000001,0.057504114987775724,0.037763336420138224,-0.5164792107676699
1.450000000000001,0.059675197158559554,0.03716068920633123,-0.5231250746941808
1.460000000000001,0.06236799959932336,0.039459480525979015,-0.5298172490907987
1.470000000000001,0.059907748572102446,0.03672800518016686,-0.5363950475572161
1.480000000000001,0.058830705025139714,0.03453442759386814,-0.5430234298792843
1.490000000000001,0.06118804421670569,0.036132336229408764,-0.5497002939990474
1.500000000000001,0.0588348163665705,0.03346932750870937,-0.5562977033168898
1.5100000000000011,0.0602429430047465,0.03138955798941902,-0.5629459024045871
1.5200000000000011,0.06267828455062696,0.033172922101034084,-0.5696427236903536
1.5300000000000011,0.06045345280171814,0.030594087266701393,-0.5762615367908575
1.5400000000000011,0.06219937498121845,0.02867196299219624,-0.5829311275305312
1.5500000000000012,0.0647103113144749,0.03061488483047258,-0.5896492949763069
1.5600000000000012,0.06758391902042366,0.03311636906041958,-0.5964138746521056
1.5700000000000012,0.06924190717256637,0.03114876678131668,-0.6030993947913661
1.5800000000000012,0.07171861879526366,0.03302327488097044,-0.6098335205014093
1.5900000000000012,0.07456484117559571,0.03548474138509929,-0.6166140997878994
1.6000000000000012,0.07619855874317502,0.033521393564489584,-0.6233171113813127
1.6100000000000012,0.07865935238201455,0.035374626923578886,-0.6300686093072488
1.6200000000000012,0.08148928812495378,0.03781602601990012,-0.636866407209331
1.6300000000000012,0.0831508595433088,0.03589438668444914,-0.643588042224549
1.6400000000000012,0.08560939503101776,0.037765439136680415,-0.6503578599153356
1.6500000000000012,0.08843119305586418,0.04020269096618824,-0.657173646403087
1.6600000000000013,0.091500232227851,0.04294492080907774,-0.6640332281215332
1.6700000000000013,0.0938672662204367,0.04459901973760503,-0.6708150769892949
1.6800000000000013,0.09662502094739053,0.04694130989379149,-0.6776426936839846
1.6900000000000013,0.09964058717616689,0.04961193587470739,-0.6845139290959945
1.7000000000000013,0.10137612013135365,0.047768606002096196,-0.6912795273023091
1.7100000000000013,0.10383079295523394,0.04964699185973438,-0.6980920392058295
1.7200000000000013,0.10663215256883632,0.0520570459299728,-0.7049492230399045
1.7300000000000013,0.10807168160476663,0.050088645245608555,-0.7117200585470134
1.7400000000000013,0.11043730342153452,0.05180394271342031,-0.7185377415932661
1.7500000000000013,0.11317585289809405,0.05413708572802163,-0.7253999793535573
1.7600000000000013,0.11616298155847604,0.05678126290364486,-0.7323045163255324
1.7700000000000014,0.11828872488825687,0.05577449021869683,-0.7391187744335076
1.7800000000000014,0.12088311054103965,0.057899583935682834,-0.7459777071141448
1.7900000000000014,0.12376020841092573,0.06040761876629798,-0.7528790723223864
1.8000000000000014,0.12564408083118853,0.058762349632202046,-0.7596934193983561
1.8100000000000014,0.12811615627326847,0.060701656997118984,-0.7665523083821402
1.8200000000000014,0.13090293981814058,0.06310125061222799,-0.773453454648479
1.8300000000000014,0.13254448751973705,0.06127654370069221,-0.7802710961100771
1.8400000000000014,0.13491891510018716,0.06306164719898377,-0.7871328637525162
1.8500000000000014,0.13763493676115407,0.06538053246046009,-0.7940364549025916
1.8600000000000014,0.14058334150976934,0.06798649403024656,-0.8009796217581243
1.8700000000000014,0.14277038264796318,0.06926080576949699,-0.8078398277192697
1.8800000000000014,0.14536522640337143,0.07141253692313931,-0.814741502723901
1.8900000000000015,0.14821810265340937,0.07390327460139895,-0.821682433265893
1.9000000000000015,0.1474969893881009,0.07189769969829089,-0.8285134505816396
1.9100000000000015,0.14970071403812804,0.07332126032086746,-0.8353869356047503
1.9200000000000015,0.1522928593104151,0.0754879036206767,-0.8423006049872295
1.9300000000000015,0.15148857065363688,0.07351339416039347,-0.8491383001400303
1.9400000000000015,0.15367558809728185,0.07497280601709103,-0.8560175967616312
1.9500000000000015,0.1562495370996402,0.07713745657483721,-0.8629362230147997
1.9600000000000015,0.15907146763476163,0.07961682844325091,-0.8698919791004588
1.9700000000000015,0.16112433486291697,0.08053048031264881,-0.8767721076290291
1.9800000000000015,0.16361398463483268,0.08258992398089393,-0.8836908679933154
1.9900000000000015,0.16636819322532456,0.08499632745138333,-0.8906461085528957
2.0000000000000013,0.16830559207456047,0.08384456651524724,-0.8975288407775049
2.010000000000001,0.1707260423528796,0.08582669652797012,-0.9044494030463673
2.020000000000001,0.1734240874558559,0.08817970654714659,-0.9114056676558927
2.0300000000000007,0.17526691385375212,0.08686518373337852,-0.918292174845715
2.0400000000000005,0.17763183082515638,0.08879482105501456,-0.9252156041645967
2.0500000000000003,0.18028354712726155,0.09110970664112518,-0.9321738555055683
2.06,0.18313696728260692,0.09366021481382318,-0.939164894999822
2.07,0.1853718748342328,0.09538392223128091,-0.9460864737525285
2.0799999999999996,0.18792918161299446,0.09758591996480119,-0.9530421459795246
2.0899999999999994,0.190703565493828,0.10005042509194806,-0.9600299272495918
2.099999999999999,0.19232038961822215,0.09851192012807532,-0.9669270000711448
2.109999999999999,0.19456324811921852,0.10030295592782697,-0.9738585822652461
2.1199999999999988,0.197111521355226,0.10252100736707802,-0.9808226667904565
2.1299999999999986,0.19820891005043176,0.10085439278876764,-0.9877069461037378
2.1399999999999983,0.20031919317474484,0.10253380031687154,-0.9946255325538909
2.149999999999998,0.2027758261528121,0.10469083179440992,-1.0015764128010765
2.159999999999998,0.20545713554034287,0.10710726377759756,-1.0085576217239547
2.1699999999999977,0.20723763146617108,0.10824221476312984,-1.0154555365795235
2.1799999999999975,0.20951033397421445,0.11022608197852586,-1.0223858090804108
2.1899999999999973,0.21205407303884663,0.11252427170509198,-1.0293464907616956
2.199999999999997,0.21334040218472708,0.11123185170197276,-1.036227763841007
2.209999999999997,0.2154389953623313,0.11306469974962619,-1.0431412195041725
2.2199999999999966,0.2178614507001408,0.11526867112761686,-1.0500848884407674
2.2299999999999964,0.22049682104587282,0.11769753275385621,-1.0570568405004979
2.239999999999996,0.22227102166776497,0.1191597426016223,-1.0639513027048446
2.249999999999996,0.22450682703325817,0.1211899006996477,-1.0708757555996655
2.259999999999996,0.2270013450242257,0.12349400691938484,-1.0778282979932368
2.2699999999999956,0.22828518522616084,0.12268767797015205,-1.084706877202019
2.2799999999999954,0.23034008272246884,0.12455832394189516,-1.0916150407803136
2.289999999999995,0.23270784586272372,0.12675730126291104,-1.0985508840819849
2.299999999999995,0.23078062602239807,0.12486409940576935,-1.1053925632776953
2.3099999999999947,0.23205280542742893,0.12578786992167812,-1.1122644246285966
2.3199999999999945,0.2340838186034229,0.12767432855444982,-1.1191645181003413
2.3299999999999943,0.23642312050853148,0.12987081129806632,-1.1260909356091833
2.339999999999994,0.235200350823387,0.12859599111802356,-1.1329495731656993
2.349999999999994,0.23707388149940237,0.13034880650989827,-1.1398357009758253
2.3599999999999937,0.2393110235382851,0.13246171317855282,-1.1467474617829831
2.3699999999999934,0.23778377534609746,0.13098428800664444,-1.1535938339594733
2.3799999999999932,0.2395118204347183,0.1326207940194132,-1.1604668804647902
2.389999999999993,0.24166238657191166,0.13466602922726018,-1.167364763998722
2.399999999999993,0.2400053523930193,0.13309546901062316,-1.1741995038386286
2.4099999999999926,0.24160217213716012,0.13463592258242973,-1.181060013077949
2.4199999999999924,0.2436810306937501,0.13662812268694752,-1.1879444802692771
2.429999999999992,0.2460144986516124,0.1388609968058427,-1.194851145868168
2.439999999999992,0.24700942059737518,0.13994200808429896,-1.2016953678455269
2.4499999999999917,0.24891425696552275,0.141784823080664,-1.2085627725445887
2.4599999999999915,0.2511270312635429,0.14391418192259803,-1.2154516529824528
2.4699999999999913,0.24978915562743143,0.14274596726765978,-1.2222808612718896
2.479999999999991,0.25152511684207,0.14445159511126945,-1.2291323966353431
2.489999999999991,0.25363184249465054,0.14649342730044004,-1.2360045792641494
2.4999999999999907,0.2516740784816195,0.14466339503514017,-1.2428010484336423
2.5099999999999905,0.2505132323679354,0.1439311432380968,-1.2496198651640225
2.5199999999999902,0.25227720112422736,0.14568131536571877,-1.2564593451098482
2.52999999999999,0.25438188884238744,0.1477351498687623,-1.2633178501462068
2.53999999999999,0.25253519575488276,0.14606797838581526,-1.2701059799626389
2.5499999999999896,0.25330784353937136,0.14731964301339423,-1.2769146112250929
2.5599999999999894,0.25512191464252343,0.14915010077120885,-1.2837421321618345
2.569999999999989,0.25305590100925496,0.1472615413568383,-1.2905028821737394
2.579999999999989,0.251484517480893,0.14601893509966152,-1.2972837826640344
2.5899999999999888,0.25296731326637933,0.14763797737176895,-1.3040832186338902
2.5999999999999885,0.2507959716890464,0.1456508975694628,-1.3108197232204968
2.6099999999999883,0.24901167427579315,0.14413780501314752,-1.3175758083213667
2.619999999999988,0.2499667704218835,0.14556104495410105,-1.3243498669192801
2.629999999999988,0.2517602899778137,0.14742610819025448,-1.331140331091882
2.6399999999999877,0.24976073185747577,0.1456496762891317,-1.337869406898068
2.6499999999999875,0.24827179122300616,0.14482816214708458,-1.3446159133540099
2.6599999999999873,0.2497699245433291,0.14650679003823044,-1.3513783250483968
2.669999999999987,0.24766774525179935,0.1446146316680158,-1.3580825204541171
2.679999999999987,0.24595983373760139,0.14326661984540875,-1.36480347440673
2.6899999999999866,0.247059015170288,0.14477945172531445,-1.371539676377043
2.6999999999999864,0.2447352179603963,0.14263952414421643,-1.3782042538402406
2.709999999999986,0.24268481739212522,0.1408194058712662,-1.3848856519782056
2.719999999999986,0.2410473207828894,0.1396499143961115,-1.391582357589954
2.7299999999999858,0.24227485974306184,0.14123075599415844,-1.39829291405007
2.7399999999999856,0.2401782530722962,0.13935514682196995,-1.404951128325816
2.7499999999999853,0.2384451663520277,0.13799978680295324,-1.4116238420614542
2.759999999999985,0.23918306061060446,0.1394719157091021,-1.4183096516083629
2.769999999999985,0.23706982873129204,0.13757356938310356,-1.424945896603713
2.7799999999999847,0.2352963205025527,0.13614629447856846,-1.4315957980827843
2.7899999999999845,0.2343519734537451,0.13754155354183606,-1.4382580019188176
2.7999999999999843,0.23224395299547196,0.13564094004336777,-1.4448725291506002
2.809999999999984,0.2304658080474051,0.13419083782609204,-1.4514998826500947
2.819999999999984,0.22942501823923,0.1355417469478393,-1.4581387592934953
2.8299999999999836,0.23102837541559562,0.13731558750382467,-1.4647879209180439
2.8399999999999834,0.22915189317513449,0.13569503225231966,-1.471390518262606
2.849999999999983,0.22776231801095337,0.13664254887784966,-1.4780039926966564
2.859999999999983,0.2291769131923169,0.13829206263399121,-1.484627150689723
2.869999999999983,0.2270705149595632,0.13636790343617614,-1.491191571511515
2.8799999999999826,0.2252601093665917,0.13482560466721663,-1.4977669539720952
2.8899999999999824,0.22398396861071287,0.13594781983934667,-1.5043521157119997
2.899999999999982,0.22191720461294298,0.13405962573810423,-1.510894186533556
2.909999999999982,0.22015220089327628,0.1325664576349449,-1.5174465358323928
2.9199999999999817,0.21896361193098066,0.13375213856171625,-1.5240080289231137
2.9299999999999815,0.22044423488237977,0.1354254316829983,-1.5305775807988924
2.9399999999999813,0.21848932852815406,0.133720571430822,-1.5370936155376431
2.949999999999981,0.21687264304887693,0.13262022727523237,-1.543618846488813
2.959999999999981,0.217482621794508,0.13409200702830174,-1.5501522019311054
2.9699999999999807,0.2154035435858568,0.13226836840375988,-1.556631256957953
2.9799999999999804,0.21358682123098477,0.13084538241752122,-1.5631195992888944
2.9899999999999802,0.21218516525633968,0.13205155599117233,-1.5696161461316844
2.99999999999998,0.2100479265127132,0.1301702105523742,-1.5760607783281064
3.00999999999998,0.20814258292023285,0.12862647435494823,-1.5825146161315218
3.0199999999999796,0.2065631768557652,0.12945212166670364,-1.5889765626009704
3.0299999999999794,0.2062651929079678,0.13099537522173155,-1.59544553325411
3.039999999999979,0.20425015540490776,0.12927865620045528,-1.6018630769597375
3.049999999999979,0.20249129206044017,0.12801519003565628,-1.6082886256203133
3.0599999999999787,0.20113839692540084,0.12931799357735843,-1.6147211151856158
3.0699999999999785,0.1990705608743814,0.1275203426346623,-1.6211040668474503
3.0799999999999783,0.19722884592573892,0.12607187781817072,-1.6274947954966732
3.089999999999978,0.19570498064145467,0.1270677831649524,-1.6338922219913257
3.099999999999978,0.1934989587658286,0.1250841386378635,-1.6402281482311858
3.1099999999999777,0.1914762408079332,0.12334076578486351,-1.6465721998351437
3.1199999999999775,0.18967879626134002,0.12196340214553247,-1.6529232611812288
3.1299999999999772,0.1882008247552182,0.12305207670581249,-1.6592802283138335
3.139999999999977,0.18616255771928172,0.12126894641185831,-1.665590584195295
3.149999999999977,0.1843333738220527,0.11980146120196959,-1.671907484906683
3.1599999999999766,0.18278565171845387,0.12049773056691097,-1.6782298631603154
3.1699999999999764,0.180750549439567,0.1187029407702051,-1.6845076251785414
3.179999999999976,0.17891422692578368,0.11719911805318835,-1.6907913931133698
3.189999999999976,0.17733804846757897,0.11639174976807487,-1.6970801116185126
3.1999999999999758,0.17521815495438722,0.11447469975084934,-1.7033145828125595
3.2099999999999755,0.17326895180844806,0.11278335371123926,-1.709555053759393
3.2199999999999753,0.17152568634577867,0.11142560233953991,-1.715800467900109
3.229999999999975,0.17006217549497635,0.11237928262215961,-1.7220498035084002
3.239999999999975,0.16825030758613777,0.11086280916733454,-1.7282687041724587
3.2499999999999747,0.16667310842269983,0.10985295270754344,-1.7344913775570092
3.2599999999999745,0.16546504799130712,0.11112628550783989,-1.7407168690855235
3.2699999999999743,0.16363062608571094,0.10953237371314017,-1.7469018652405504
3.279999999999974,0.16200441468207882,0.10829304593148967,-1.7530901121072504
3.289999999999974,0.16067089550786046,0.10934375051216565,-1.7592806850144076
3.2999999999999736,0.15873094130436136,0.10757273604750504,-1.765422996083916
3.3099999999999734,0.156957812022297,0.106029447538657,-1.7715685032217625
3.319999999999973,0.1553879945319424,0.10484465225655044,-1.777716290139436
3.329999999999973,0.1541034814307507,0.10590072007399652,-1.7838654791638462
3.3399999999999728,0.1521105814648207,0.10410533343351307,-1.789964474803957
3.3499999999999726,0.15025920039823665,0.10250934532287709,-1.7960659046480925
3.3599999999999723,0.1485693831147496,0.10119173339130617,-1.802168898743593
3.369999999999972,0.14646991099680504,0.09928960963464661,-1.8082248669187526
3.379999999999972,0.1444901222461181,0.09755092524088316,-1.8142832537274787
3.3899999999999717,0.14264025056741197,0.0960130854191912,-1.8203431863131692
3.3999999999999715,0.14048755924539744,0.09405942443343587,-1.8263581355303866
3.4099999999999713,0.1384426812277004,0.0922526642575338,-1.8323753751117946
3.419999999999971,0.13651213514643737,0.0906183831297606,-1.8383940356440633
3.429999999999971,0.1347045725819911,0.08920469687056969,-1.844413274347077
3.4399999999999706,0.1326047616491143,0.08733034995282664,-1.8503893848553465
3.4499999999999704,0.1306070416513271,0.0856059340426438,-1.8563667610561803
3.45999999999997,0.12871651546674634,0.08406031280517245,-1.862344580792401
3.46999999999997,0.12659444462315037,0.08215660294078217,-1.8682816959593722
3.47999999999997,0.12456624105884925,0.08039084937601268,-1.8742198170577187
3.4899999999999696,0.12263511872587424,0.07878459194274375,-1.8801581314560185
3.4999999999999694,0.12045993107448548,0.07680003043125092,-1.8860484645613
3.509999999999969,0.11837004558937333,0.07493732859307285,-1.8919399471963503
3.519999999999969,0.11636710136026618,0.07320995844872151,-1.8978317611449846
3.5299999999999687,0.11445290882300732,0.07163864222824774,-1.903723113028202
3.5399999999999685,0.11237551813316493,0.06977915021290208,-1.9095776674222746
3.5499999999999683,0.11037891490920476,0.06804844153953818,-1.9154321564436636
3.559999999999968,0.10846381030220675,0.06646403909790106,-1.9212858171178437
3.569999999999968,0.1064136085015778,0.06462437924352286,-1.9271045359527317
3.5799999999999677,0.10443834827649397,0.06290918992840804,-1.9329227507883493
3.5899999999999674,0.1025377573323211,0.06133419102179871,-1.938739723504561
3.5999999999999672,0.1007112390209237,0.05992505919976009,-1.9445547461070751
3.609999999999967,0.0987535059670793,0.05820535960281454,-1.9503357023315329
3.619999999999967,0.09686279856024012,0.05661537953412562,-1.9561150470326194
3.6299999999999666,0.09503742377508434,0.055174491779877884,-1.9618921006805947
3.6399999999999664,0.0931107905114712,0.05346964881164307,-1.9676365147547294
3.649999999999966,0.09124335578711867,0.05188708484697294,-1.973378923508067
3.659999999999966,0.08943244994881444,0.05044246851252348,-1.979118669462304
3.6699999999999657,0.0875225049146395,0.04870597315191012,-1.9848200475838838
3.6799999999999655,0.08566342394864769,0.04707903254732945,-1.9905193705090887
3.6899999999999653,0.08385183735744016,0.045571668375121804,-1.9962159865047195
3.699999999999965,0.08200186584921958,0.04389748922248534,-2.001882643168361
3.709999999999965,0.08019322910200095,0.04233059783700165,-2.0075467726643654
3.7199999999999647,0.0784217438320833,0.040880257313386716,-2.0132077498644043
3.7299999999999645,0.07668281792355973,0.03955999729294806,-2.018864973667647
3.7399999999999642,0.0747785671591083,0.037934738542739724,-2.0244834482704057
3.749999999999964,0.0729059946247622,0.03640774424545392,-2.030098862591223
3.759999999999964,0.07106125574232443,0.034984975811664175,-2.035710622065614
3.7699999999999636,0.06907568919087757,0.03331431474371408,-2.0412829836039355
3.7799999999999634,0.06711825205792801,0.031728944295174005,-2.0468524139514783
3.789999999999963,0.06518573370535727,0.030231292159696395,-2.0524183126093156
3.799999999999963,0.06327484434052888,0.028824024919174532,-2.0579800969201174
3.8099999999999627,0.06127055556611645,0.027198850665322263,-2.0635038637778758
3.8199999999999625,0.05928781108893046,0.02564915408970013,-2.069024186882855
3.8299999999999623,0.05732376106589712,0.024175087690021177,-2.0745404898054467
3.839999999999962,0.05530722034542945,0.02254492227679837,-2.0800208553587347
3.849999999999962,0.05330801207875756,0.020981459752580926,-2.08549775418077
