time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi
0.3100000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,0.28421081441561846,-0.28532462954440135,0.0
0.3200000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,0.2852755924359369,-0.2862004875045297,0.0
0.3300000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,0.28631780486863456,-0.28705132009041556,0.0
0.34000000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,0.2778813409307116,-0.2807957229986009,0.0
0.35000000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,0.2788713766483472,-0.281610390391982,0.0
0.36000000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,0.2798375892533148,-0.28239824661194757,0.0
0.37000000000000016,0.0,0.0,1.1,-0.0,0.0,0.0,0.2716323055020607,-0.27598242781464133,0.0
0.38000000000000017,0.0,0.0,1.1,-0.0,0.0,0.0,0.27252750092513783,-0.27670786289349747,0.0
0.3900000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.273379256383061,-0.27738232576793204,0.0
0.4000000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.2637663668288034,-0.2695055679635628,0.0
0.4100000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.26423980003507336,-0.2697468170822357,0.0
0.4200000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.26469339735740127,-0.2699645071177698,0.0
0.4300000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.2651312472442517,-0.2701637464698654,0.0
0.4400000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.2530626678177313,-0.2587539578942885,0.0
0.45000000000000023,0.0,0.0,1.1,-0.0,0.0,0.0,0.25343913942189983,-0.258909601644934,0.0
0.46000000000000024,0.0,0.0,1.1,-0.0,0.0,0.0,0.2538077431116814,-0.2590562390906015,0.0
0.47000000000000025,0.0,0.0,1.1,-0.0,0.0,0.0,0.24022044197439718,-0.2449091036967857,0.0
0.48000000000000026,0.0,0.0,1.1,-0.0,0.0,0.0,0.24053881269963648,-0.24502702214046207,0.0
0.49000000000000027,0.0,0.0,1.1,-0.0,0.0,0.0,0.24085257439913993,-0.24513977943755919,0.0
0.5000000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.23154085801448648,-0.23458687296402164,0.0
0.5100000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.2318113311692662,-0.23467358737712274,0.0
0.5200000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.23207946118340922,-0.2347577628295702,0.0
0.5300000000000002,0.0,0.0,1.1,-0.0,0.0,0.0,0.23234562180037377,-0.23483983423967866,0.0
0.5400000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.22123866016302715,-0.22175348254275806,0.0
0.5500000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.22146109003076817,-0.22181294453285025,0.0
0.5600000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.221683438402634,-0.22187239742123024,0.0
0.5700000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.20370286445088953,-0.20434035248414334,0.0
0.5800000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.20387614596751388,-0.2043834487210896,0.0
0.5900000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.20405105338463406,-0.2044282788631496,0.0
0.6000000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.1840848557673119,-0.18515423113669902,0.0
0.6100000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.18420658376867455,-0.1851825154301075,0.0
0.6200000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.1843315424215786,-0.18521409952494775,0.0
0.6300000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.18445988875734773,-0.18524915174650577,0.0
0.6400000000000003,0.0,0.0,1.1,-0.0,0.0,0.0,0.15738911211926923,-0.16001684501996483,0.0
0.6500000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.15744631024622138,-0.16002965496957006,0.0
0.6600000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.15750861869251434,-0.16004754286834158,0.0
0.6700000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.1351014582307177,-0.14013825584581827,0.0
0.6800000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.13510686087169943,-0.14013983870642793,0.0
0.6900000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.1351186793404346,-0.14014769380395964,0.0
0.7000000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.11137958185381046,-0.11974570653158875,0.0
0.7100000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.11133217175173069,-0.11973713938747213,0.0
0.7200000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.1112923206688905,-0.11973585133462103,0.0
0.7300000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.11126004424919896,-0.11974183783914501,0.0
0.7400000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.08803276256896737,-0.10038525726494765,0.0
0.7500000000000004,0.0,0.0,1.1,-0.0,0.0,0.0,0.08794073521418397,-0.1003741643975574,0.0
0.7600000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.08785724811787937,-0.10037118270336719,0.0
0.7700000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.06759754107395598,-0.08359309236995853,0.0
0.7800000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.06745535685161298,-0.08357226989800841,0.0
0.7900000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.06732258190273138,-0.08356031114167885,0.0
0.8000000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.04695154334259687,-0.06744533967227345,0.0
0.8100000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.04675856901357913,-0.06741560896448029,0.0
0.8200000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.04657568200471583,-0.06739531019117584,0.0
0.8300000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.04640287333188907,-0.06738437752268912,0.0
0.8400000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.02432247194275081,-0.050466118211862886,0.0
0.8500000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.02407017198002762,-0.05042704385644495,0.0
0.8600000000000005,0.0,0.0,1.1,-0.0,0.0,0.0,0.02382871800504627,-0.05039801430035708,0.0
0.8700000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,0.010112284045159289,-0.03923526646574064,0.0
0.8800000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,0.0098190669416272,-0.03918702011113105,0.0
0.8900000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,0.009537328808955196,-0.03914935794600579,0.0
0.9000000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.002151618958040749,-0.029198542406297174,0.0
0.9100000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0024684901082577424,-0.02914248824207886,0.0
0.9200000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.002773443362095113,-0.02909739472295767,0.0
0.9300000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0030664124510483646,-0.029063221319773975,0.0
0.9400000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.010488473736431622,-0.020539336981022314,0.0
0.9500000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.010794202282630097,-0.02048566674760245,0.0
0.9600000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.011087551882344284,-0.02044329345021541,0.0
0.9700000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.016461466785141664,-0.01359932834382842,0.0
0.9800000000000006,0.0,0.0,1.1,-0.0,0.0,0.0,-0.01676757658905471,-0.013539072233386214,0.0
0.9900000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.01706078237935165,-0.013490609667072141,0.0
1.0000000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.02350674834376411,-0.0076621307994779245,0.0
1.0100000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.023826916055618704,-0.00759513700651042,0.0
1.0200000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.02413368030616735,-0.00754039128815859,0.0
1.0300000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.024426699164234,-0.007498092414105115,0.0
1.0400000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.03238865817062892,-0.0005964900754625447,0.0
1.0500000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0327343848878965,-0.0005209062490635342,0.0
1.0600000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.03306592010846119,-0.00045829716962368097,0.0
1.0700000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.03852463249193243,0.00497622367027867,0.0
1.0800000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.03889400136154828,0.005062756201614973,0.0
1.0900000000000007,0.0,0.0,1.1,-0.0,0.0,0.0,-0.039248466819466074,0.005135597454343147,0.0
1.1000000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.04416215681423175,0.010254642550996373,0.0
1.1100000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.04455204435591871,0.010352354664022479,0.0
1.1200000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.044926358193667255,0.01043570669990991,0.0
1.1300000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.04528429792713608,0.010504033066279454,0.0
1.1400000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.049669714219316145,0.015749267135455432,0.0
1.1500000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05006416088105276,0.01584692827308226,0.0
1.1600000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05044148892715354,0.01592876118317718,0.0
1.1700000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05359705443701319,0.021323357248117375,0.0
1.1800000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05400776952918055,0.02143709327105492,0.0
1.1900000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0544005410794646,0.021534080313252147,0.0
1.2000000000000008,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05715068095382883,0.02659448247671426,0.0
1.2100000000000009,0.0,0.0,1.1,-0.0,0.0,0.0,-0.057574626343090095,0.026724238493727237,0.0
1.2200000000000009,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05797976884515381,0.02683629998725704,0.0
1.2300000000000009,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05836388100554056,0.026928619014683804,0.0
1.2400000000000009,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06056746888203274,0.03332349041256778,0.0
1.2500000000000009,0.0,0.0,1.1,-0.0,0.0,0.0,-0.061001244653791246,0.0334717643142245,0.0
1.260000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06141467609590854,0.033600665333654904,0.0
1.270000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0623887678120735,0.038110833578987445,0.0
1.280000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06282956951362688,0.03827476866345627,0.0
1.290000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06324883023235903,0.03841800230178306,0.0
1.300000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06397914479733799,0.04236224306275098,0.0
1.310000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06442419568056762,0.04253887730079043,0.0
1.320000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06484635690635529,0.042693370953962605,0.0
1.330000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06524048354051754,0.042820746297554835,0.0
1.340000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06538670556950073,0.045782433455729105,0.0
1.350000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06581317495621689,0.045948226708944995,0.0
1.360000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06620982197091801,0.04608500850123518,0.0
1.370000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06703047568782293,0.04812643637515696,0.0
1.380000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06747188393557335,0.048301491776237576,0.0
1.390000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06788418947052552,0.04844603949820291,0.0
1.400000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06810857532751173,0.048925319482434976,0.0
1.410000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06856005145095392,0.04910132672503632,0.0
1.420000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06898239845222864,0.04924486797051066,0.0
1.430000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0693610648956204,0.049329874454467654,0.0
1.440000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06880634983355734,0.05063030265259083,0.0
1.450000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06926257246734863,0.050808940272868905,0.0
1.460000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06968787013430511,0.0509499286275518,0.0
1.470000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06897228495935764,0.05236236046200279,0.0
1.480000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06943199751816932,0.052548481312074555,0.0
1.490000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06985953069495508,0.05269281111096954,0.0
1.500000000000001,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06889871730629626,0.054363987921625535,0.0
1.5100000000000011,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06935902885326169,0.054557796513786914,0.0
1.5200000000000011,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0697851598999893,0.05470369403821467,0.0
1.5300000000000011,0.0,0.0,1.1,-0.0,0.0,0.0,-0.07014380586655737,0.054544012298999675,0.0
1.5400000000000011,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06876563228996721,0.05592669477941664,0.0
1.5500000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0691950541604709,0.05608802857000991,0.0
1.5600000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06955669945937477,0.0559442070174087,0.0
1.5700000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06780564061124603,0.05693864360473276,0.0
1.5800000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.0682345416381675,0.05711212787858818,0.0
1.5900000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06858857316476843,0.056980243668849,0.0
1.6000000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06678020453684681,0.05782167978080394,0.0
1.6100000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06720567678424864,0.0580042367943351,0.0
1.6200000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06753347320612167,0.05788184344819874,0.0
1.6300000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06760655670636966,0.057715314273116644,0.0
1.6400000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06484359810586804,0.05847912043113604,0.0
1.6500000000000012,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06525736615592802,0.05866270301430232,0.0
1.6600000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06538874314073345,0.05854744843325626,0.0
1.6700000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06318928883910192,0.05870880395546008,0.0
1.6800000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06359519314822079,0.05889569683883952,0.0
1.6900000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06371135198177334,0.05878876684699875,0.0
1.7000000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.061213735626111855,0.05868204598339138,0.0
1.7100000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06160804652399531,0.05886666658340397,0.0
1.7200000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.06171083967114106,0.05876671820825984,0.0
1.7300000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.061769236024807,0.0586326461829459,0.0
1.7400000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.059266654592312694,0.05835471624824095,0.0
1.7500000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.059376644533639625,0.05827417962003737,0.0
1.7600000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05943822541361314,0.05815592489482488,0.0
1.7700000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05769361179531207,0.057840902619983904,0.0
1.7800000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.057989017734550286,0.05778062868047158,0.0
1.7900000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05806659463059973,0.057678283762380676,0.0
1.8000000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05623736709388199,0.05748119687145899,0.0
1.8100000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05660321688462405,0.05743974043955746,0.0
1.8200000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05669292119058821,0.05735173400139103,0.0
1.8300000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.056748618812085865,0.057239297504372386,0.0
1.8400000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05424111400664288,0.05640071056742047,0.0
1.8500000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.054616900776382475,0.056372785940192224,0.0
1.8600000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.054713365885345804,0.05629790051677873,0.0
1.8700000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05294834624781363,0.0555712166177157,0.0
1.8800000000000014,0.0,0.0,1.1,-0.0,0.0,0.0,-0.053328538429287496,0.05555816064551902,0.0
1.8900000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05342923574433958,0.05549463775684751,0.0
1.9000000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05135327361836111,0.05456688037009956,0.0
1.9100000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05173080899268338,0.054565724943606154,0.0
1.9200000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05183064799920422,0.05451190403447022,0.0
1.9300000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.051892980273428216,0.0544328702179619,0.0
1.9400000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.04996615265692769,0.05338047928094621,0.0
1.9500000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05008128591521499,0.0533453930956012,0.0
1.9600000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.05015036715102855,0.05328143759072357,0.0
1.9700000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.048249201679037644,0.052109979299707954,0.0
1.9800000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.04837757728181835,0.05209165289465812,0.0
1.9900000000000015,0.0,0.0,1.1,-0.0,0.0,0.0,-0.04845110050700486,0.052040711821564216,0.0
2.0000000000000013,0.0,0.0,1.1,-0.0,0.0,0.0,-0.04655707061058862,0.05087631777956963,0.0
2.010000000000001,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04669499809648389,0.050873620092549796,0.0
2.020000000000001,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04677072000162302,0.05083440648679889,0.0
2.0300000000000007,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04682126475497254,0.05077431130338901,0.0
2.0400000000000005,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.044349038681787606,0.04932435922807609,0.0
2.0500000000000003,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.044482579075817125,0.04933629174576054,0.0
2.06,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04455708056366053,0.04930905726154228,0.0
2.07,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04270312011869921,0.04817653566598662,0.0
2.0799999999999996,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.042837833090223675,0.048203902209049215,0.0
2.0899999999999994,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04291197952784463,0.04818703366668985,0.0
2.099999999999999,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04098312692283978,0.04687005516639933,0.0
2.109999999999999,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04111385831803212,0.046911986210134135,0.0
2.1199999999999988,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.04118607494899504,0.04690409370866833,0.0
2.1299999999999986,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.0412342408177666,0.04687280005688406,0.0
2.1399999999999983,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.039302268109083126,0.04551525752452294,0.0
2.149999999999998,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03938127427673154,0.045525241521639316,0.0
2.159999999999998,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03943316574994869,0.04550722029248484,0.0
2.1699999999999977,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03794129195481681,0.044654552678325035,0.0
2.1799999999999975,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.038040032436956986,0.04469463649917236,0.0
2.1899999999999973,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03810187563817347,0.04469481950233495,0.0
2.199999999999997,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03664257404571849,0.04403633989585474,0.0
2.209999999999997,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.036764423261221056,0.04412158459667026,0.0
2.2199999999999966,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.036834127083083965,0.04413909967328929,0.0
2.2299999999999964,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03688121371843249,0.04413168897331556,0.0
2.239999999999996,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03509598072542623,0.0430612510224808,0.0
2.249999999999996,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03525697011891058,0.04334474193547661,0.0
2.259999999999996,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03533251048207739,0.04338011387061367,0.0
2.2699999999999956,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.034079509818915096,0.04254847614136507,0.0
2.2799999999999954,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.0343830652065405,0.042854827522955156,0.0
2.289999999999995,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03446199135676195,0.04290441014393863,0.0
2.299999999999995,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03319381046056184,0.0421227433192873,0.0
2.3099999999999947,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03350390010100832,0.04244144156493406,0.0
2.3199999999999945,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03358375924735166,0.04250351821117878,0.0
2.3299999999999943,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03363676038252951,0.042527614163753565,0.0
2.339999999999994,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03230137513821109,0.041806388081294964,0.0
2.349999999999994,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.032394410390615365,0.041917849168549286,0.0
2.3599999999999937,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.032453867916782154,0.04195870333272902,0.0
2.3699999999999934,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.031146129918704704,0.0411169280933322,0.0
2.3799999999999932,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.0312529875533967,0.04141512446238614,0.0
2.389999999999993,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03131768782756131,0.04147117771420413,0.0
2.399999999999993,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03042442635233693,0.04054072946412842,0.0
2.4099999999999926,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03054497518312984,0.040859220113901085,0.0
2.4199999999999924,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.03061348070918386,0.04092950299599106,0.0
2.429999999999992,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.030660557898047003,0.040965689551838366,0.0
2.439999999999992,0.0,0.0,1.1,-0.0,-0.0,0.0,-0.030008636942381695,0.039576332070650797,0.0
